,norm_train_loss,norm_valid_loss,train_loss,valid_loss
75,4.7454341236426035e-05,5.4246515831507095e-05,0.00018425738787234308,0.00011828769465165141
76,4.618290633455855e-05,3.8937903949632666e-05,0.0001698161653641679,0.00011753576472983696
77,4.494820526041778e-05,3.938148872223862e-05,0.00015481734370641076,0.00011619656876204177
78,4.418989621465884e-05,4.293554607451929e-05,0.0001526452396822672,0.0001216574172968439
79,4.472850406217937e-05,4.4675850753824656e-05,0.00015632175318031785,0.00012683055963582144
80,4.485101135036309e-05,3.207369319660267e-05,0.00017526082106925775,0.00011802574898375987
81,4.343360289054967e-05,5.3568307311462166e-05,0.00014866328745880087,0.00011672867885163914
82,4.2942430357254515e-05,4.8586393929256774e-05,0.0001459612712955399,0.00011917795116180339
83,4.239119587921813e-05,4.244703408263516e-05,0.00014423588834678255,0.00012165723120023568
84,4.487541278167203e-05,4.217432111685272e-05,0.00014482002884836338,0.00011716206678941559
85,4.2881581222237147e-05,4.305470646123957e-05,0.00014368439600191614,0.00011518648842376514
86,4.235471816720938e-05,5.509252486472878e-05,0.000144481557763153,0.0001237059474918239
87,8.602476158135607e-05,4.99077832500916e-05,0.0001419337892592052,0.00012389586565684742
88,4.5526100063162025e-05,6.07980451045128e-05,0.00015893337187063283,0.00012751019060557993
89,4.2903393638694597e-05,5.053094061552726e-05,0.0001472783905477393,0.00012173113002343319
90,4.1203384291836016e-05,4.834482024307363e-05,0.00014041899000235975,0.00011474332663615664
91,4.028993002196918e-05,3.941906561522046e-05,0.00014138664419739377,0.00011916806313540571
92,4.044552356164223e-05,4.602270928444341e-05,0.0001392193358422741,0.00012750028215053206
93,3.9555864416732384e-05,4.875243366069089e-05,0.000136487972164948,0.00012440682061983703
94,3.980058163355583e-05,4.714276768097009e-05,0.00013624949200441748,0.0001331781859335024
95,3.945944738599732e-05,5.0214640605890265e-05,0.00014663806863782105,0.0001438619468759638
96,3.901396928352204e-05,5.3516187948004627e-05,0.00015095558416491176,0.0001232559239164962
97,3.922901330610611e-05,5.466357638047507e-05,0.00013765581201745052,0.00012887469263380178
98,3.824084270988316e-05,4.924256385353286e-05,0.0001342315317844379,0.00011607548423433819
99,3.8562287522710794e-05,4.559945381725601e-05,0.0001333972684113574,0.00012574789406454118
100,3.85493463276241e-05,5.454039203938849e-05,0.00013400866830846369,0.00012842570784134575
101,3.7725434795897374e-05,4.1189885101070664e-05,0.000135312698153563,0.0001292999273013825
102,3.7669229244362135e-05,5.085929156988501e-05,0.00013233443424424322,0.00013997024982997502
103,3.792453244185713e-05,4.941111057213185e-05,0.0001332208555430439,0.0001338024390301703
104,3.7734707541592056e-05,6.088725282237507e-05,0.00013758711738468996,0.00018065804705167047
105,3.7149816624211144e-05,4.5680203654158576e-05,0.00016975995781928999,0.00013886623156185335
106,3.652110981972996e-05,4.065960099698994e-05,0.0001358172847979114,0.00012199493078067183
107,3.699870341623367e-05,4.824758392575089e-05,0.00013204181217913667,0.0001226145325815126
108,3.730499669050834e-05,5.007545419525391e-05,0.0001296476938117259,0.00012683800881719575
109,3.731748347993276e-05,3.737720530457759e-05,0.00012864730508338565,0.00012746580166724295
110,3.8941368190600606e-05,4.3627859947894016e-05,0.00013774166144781835,0.00013332098275826027
111,3.693185863085091e-05,4.6695941189402496e-05,0.0001351772527068635,0.00013167977298368127
112,4.39272775995392e-05,4.3685511417816786e-05,0.0001292342465847611,0.000134820907428198
113,3.6681605349926764e-05,5.271496327343182e-05,0.00012826569760953174,0.00011868714556420365
114,3.583080971257205e-05,5.007898387423036e-05,0.0001312517154540388,0.00012589972399067707
115,4.122645862465493e-05,3.158276530694611e-05,0.00015135224405045272,0.00012749242439615325
116,3.6602085559964644e-05,4.711979062659129e-05,0.00012754236608769683,0.0001298106807763151
117,3.558514729961116e-05,5.2687052700023814e-05,0.0001270200426504276,0.00013533609811789714
118,3.547575928155688e-05,4.701096594754535e-05,0.00012634394548696143,0.00012453233956386193
119,3.785700750518243e-05,5.17072222954504e-05,0.00012555532163518283,0.00012916800187667832
120,3.508451669976998e-05,4.511091803858737e-05,0.0001556922359048654,0.00014031811504257628
121,3.424230730040475e-05,4.03461558912218e-05,0.00013043515306316035,0.00012863127323306308
122,3.4373334579184864e-05,4.487411794028818e-05,0.00012851060077407548,0.0001315699035051064
123,3.445754110086671e-05,4.578913439427897e-05,0.00012639484404197338,0.00013569991530787846
124,3.406270213583703e-05,4.5465407730751816e-05,0.00012714276468288934,0.00012350347466193713
125,3.3985520244716895e-05,4.6346471208380535e-05,0.00013186708152035313,0.00012855742114390104
126,3.344746355601047e-05,4.964695626068323e-05,0.00012761257172142046,0.00012663348724555151
127,3.454373537095518e-05,4.643380186910061e-05,0.00012765823644436322,0.00012379704835788847
128,3.346683455704942e-05,4.3070304295374976e-05,0.00012268726411535712,0.00012738065841124178
129,3.33898892048994e-05,4.9310140988941734e-05,0.00012406967829895992,0.00012906007032142952
130,3.361717316195644e-05,4.707237153175251e-05,0.00012312932502118708,0.00012463272371230862
131,3.304644572516892e-05,3.982445937603748e-05,0.00012409363723475116,0.00012405757661326788
132,3.5984655987302184e-05,4.362708582798055e-05,0.00012152765355383139,0.00012729605245672597
133,3.3100221368152316e-05,4.230034615969859e-05,0.00012125683176170582,0.00013268416268357003
134,3.3320206208141694e-05,4.9432791806444024e-05,0.00012294915235258624,0.00011742191250400188
135,3.30124698722901e-05,4.4249748008531664e-05,0.00013142912935591746,0.00012839470274719552
136,3.258044412604807e-05,4.304287834272075e-05,0.00012282150386677869,0.0001339257958954057
137,3.290774233623e-05,4.476765123119829e-05,0.00013127401163027616,0.00013595822467603005
138,3.4182950872310455e-05,4.2246256480911354e-05,0.00015026764932326588,0.00012556397856454938
139,3.275720049694337e-05,5.01795953963525e-05,0.00012556057867715032,0.00013609064374647389
140,3.3263678137725603e-05,3.539601780525677e-05,0.00012190846213566883,0.000133952963761448
141,3.9871201505328176e-05,3.7856370769217254e-05,0.0001207523191979873,0.00013004850328658134
142,3.2923025118385815e-05,4.2797073967029486e-05,0.00012077969901264364,0.00012589631940220267
143,3.197136244346524e-05,4.482172055129642e-05,0.00012021998798587833,0.00013633755700609
144,3.1990141685042615e-05,4.55495583782277e-05,0.00012274816611621727,0.0001286649824648451
145,3.113812154623003e-05,3.8652418739869834e-05,0.0001199210635188046,0.00013212831897992425
146,3.1349863037782164e-05,4.31375503747124e-05,0.00011918773298173253,0.00012642509738305726
147,3.1480194276749626e-05,4.589979009604296e-05,0.00011828114856138576,0.00013334125077772813
148,3.195449748724179e-05,4.184244195270227e-05,0.00013251201622480754,0.00013523378332208196
149,3.104785862898143e-05,4.19719396562029e-05,0.0001242762927324303,0.0001347766866764197
150,3.080519415677438e-05,4.293189137500191e-05,0.0001291889633821433,0.0001239207334807501
151,3.0585859982359216e-05,4.173717248844556e-05,0.00011897055444719957,0.00013843645109983088
152,3.108817513723239e-05,4.881433359024903e-05,0.00011847674983713578,0.00014383398033365107
153,3.0953541209476486e-05,4.06383854939262e-05,0.0001169397262287295,0.00012882727661725276
154,3.1741693896821634e-05,3.727898337484266e-05,0.00011722518425996093,0.00013166942013552986
155,3.1187702051942105e-05,4.3923331619365715e-05,0.00011598379498343737,0.00012032084739005838
156,3.0503484861417454e-05,3.744087804919288e-05,0.00011538764468053428,0.00013104136227271878
157,3.0570326184690546e-05,4.036704852366641e-05,0.00011615982942065932,0.00012390355606420108
158,3.079765106900917e-05,3.8912871297305595e-05,0.00011879157377556538,0.0001285721129813912
159,3.079281952663856e-05,4.6369944986788774e-05,0.0001220901511504195,0.00011037690134029477
160,3.0487874289331393e-05,4.16615703215939e-05,0.00012656816194554551,0.00012279929684994457
161,3.09323945079669e-05,4.5413480620482005e-05,0.0001244895566594995,0.00012119232633267529
162,3.069326530698846e-05,4.0578850530437194e-05,0.00011987350192525835,0.00012108023880640618
163,3.1896316769480764e-05,4.324992250286204e-05,0.00011501015271593468,0.00012408297558207638
164,2.9709336684501564e-05,4.274294594954252e-05,0.00011516328217437642,0.00014529230583530778
165,2.9803626311657365e-05,3.810604203653593e-05,0.0001158168659193959,0.00013727229592264988
166,3.0148411823680382e-05,3.8629367246847745e-05,0.00011394298122447847,0.00013096900063548953
167,2.9717909335343678e-05,3.876817726659983e-05,0.0001141307384082033,0.00013329170570404341
168,2.9520586776824987e-05,4.3007975434123254e-05,0.00011398466484014377,0.00012716525424576292
169,5.500654321386111e-05,4.865769523558601e-05,0.00014054531568655478,0.00011604757841828709
170,3.333738636708971e-05,4.787208952341014e-05,0.00012003589058850954,0.00012667555347434245
171,3.267718213806521e-05,3.795657924526425e-05,0.00011377541045349368,0.00012520405848940404
172,3.1218369429412e-05,4.589691231488429e-05,0.00011322340208470598,0.00011714418304528898
173,3.0225930378585154e-05,4.477386769744603e-05,0.00011244306471536987,0.00012639309604240296
174,2.9982115948311945e-05,3.8114154589353486e-05,0.00011212828908685995,0.00011756246581521387
175,2.967028640391844e-05,4.337468565678976e-05,0.0001119983912326588,0.0001156816763866048
176,2.9513350847027348e-05,3.7122623815286294e-05,0.00011238224197773513,0.000121485525036965
177,2.965031463389307e-05,4.277050405877302e-05,0.00011253246863394736,0.00012058994756304086
178,2.9250678476248483e-05,4.315138525831012e-05,0.00011892462230232862,0.00012395493495904913
179,2.9061497297238953e-05,4.463729321567091e-05,0.00011386729632722156,0.00011829466417951223
180,2.9342272526927703e-05,5.010565795461074e-05,0.00011288991287612751,0.00011873284809273452
181,3.0478300345120616e-05,4.4219537812750787e-05,0.00012747971921871082,0.0001417415190259747
182,2.9146859108334347e-05,4.6719338290411266e-05,0.00011950627800341248,0.00012152429357788955
183,2.8850899583208875e-05,3.806232878280123e-05,0.00012742092291656725,0.00011700563370071065
184,2.898936863907919e-05,3.8770056632459345e-05,0.00011320579154387653,0.00011909588619556207
185,2.879347874575876e-05,4.4193826537453926e-05,0.00011130529826548595,0.0001236568174275677
186,2.9182582256305083e-05,4.2512724926032555e-05,0.0001114524456470107,0.00011724687731027818
187,2.8609361557876215e-05,4.017882838525111e-05,0.00011022562814216968,0.00012072327948632077
188,2.859212031706303e-05,4.349055745059069e-05,0.00011321259637307324,0.00011880361965338055
189,2.8543798954004823e-05,3.834186547744768e-05,0.00011163892148988706,0.00010538821739968486
190,2.8989093690288627e-05,4.240100259686677e-05,0.00011177591114680871,0.00011279676478947155
191,2.9176672847141725e-05,3.7360626755309146e-05,0.00011129174289223998,0.00012017351512510616
192,2.953882780355705e-05,3.978458726823401e-05,0.00010955618675238864,0.00011231113211789097
193,2.9013813203551232e-05,4.34807293808822e-05,0.00012574233858167797,0.00012177489183019273
194,2.8988437396901895e-05,4.43719047605275e-05,0.00011676769820204546,0.00011612023137366542
195,2.7946838770590425e-05,3.9239549760867914e-05,0.0001119604669904789,0.000126450404562862
196,2.817979762284825e-05,4.577730312750926e-05,0.00011417604075593864,0.00011665377370753468
197,2.820332310021307e-05,3.987700004542533e-05,0.00011077403119266392,0.00011440390237392142
198,2.833484163677779e-05,4.274113696458069e-05,0.0001092125728252271,0.00012081816301081114
199,2.801646004230439e-05,4.729570005460678e-05,0.00010871269323768136,0.00012103841464312818
200,2.8022751052330378e-05,4.876102068989824e-05,0.00011041547102588958,0.00011595964315347373
201,2.8778027114152874e-05,3.924858985835901e-05,0.00010867373056595302,0.00011971739989418823
202,2.8016935672859587e-05,4.2326747461629566e-05,0.00010818710155406572,0.00011463898744505759
203,2.7792081996192e-05,4.3224626446877104e-05,0.0001169267788653941,0.00015012362760339433
204,2.804750321695526e-05,4.432332277177081e-05,0.00013185028511446812,9.956475458658623e-05
205,2.8325350351063394e-05,3.7818124767979425e-05,0.00011808013746888226,0.00011713103790848087
206,2.76818446859554e-05,4.174493719452025e-05,0.00011015283643393569,0.00010555542590177189
207,2.776741486680932e-05,4.406182863301812e-05,0.00010957168348526384,0.0001196505696638129
208,2.777969397990212e-05,3.8809994923492646e-05,0.00010803411826514119,0.0001172295283490362
209,2.7793414335582438e-05,4.605002336924931e-05,0.00010802598488266716,0.00011984879417398658
210,2.7745346239162093e-05,3.6561971193385456e-05,0.00011316044011391315,0.0001033022079075006
211,2.7566714932377005e-05,4.568149667577997e-05,0.00011872243622396604,0.0001115360467408139
212,2.738000384048084e-05,3.940223667506451e-05,0.00011017470044267946,0.00011660706989529829
213,2.7466465225645846e-05,4.224733975906229e-05,0.00010807692439034555,0.00011681411874283534
214,2.7130250058066775e-05,4.15078535437575e-05,0.00011082388288370728,0.000134286225287584
215,2.7208398581260253e-05,3.677666021618419e-05,0.00011489257177756839,0.00010623702921573288
216,2.757684304527662e-05,2.9510657371317324e-05,0.00011197662168942059,0.00010619748830392312
217,4.3674579682278845e-05,3.6423870859345276e-05,0.00010999902512884032,0.00011245124775226801
218,2.901129395850048e-05,4.310489468760072e-05,0.00010691378338378854,0.00011187585494973554
219,2.800877603310873e-05,4.140366385959519e-05,0.00010629087548254853,0.00010862639604825884
220,2.785250624141383e-05,3.726694138514666e-05,0.00010635848557082259,0.00011738998364307918
221,2.9442507083788554e-05,4.398301657951938e-05,0.000108978265914162,0.00010829450072308716
222,2.8025944036986675e-05,4.4815076902383364e-05,0.0001067129608971137,0.00010795914092271302
223,2.750395530072949e-05,4.387901208247058e-05,0.00010889204715781158,0.00011332283919238343
224,2.7191815819635986e-05,4.700770575884515e-05,0.00010703997799912701,0.00010717034932055797
225,2.713413617818247e-05,3.9173652392212083e-05,0.00010608127075244214,0.00011362841290135223
226,2.75571670117743e-05,4.3249289704432995e-05,0.00010591988056194422,0.00010786451261642818
227,2.7498616672351567e-05,4.0582766604739634e-05,0.00010664533593174194,0.00011702338955588997
228,2.6846782950178246e-05,4.133075666546714e-05,0.00011891565769250692,0.00011427050720577917
229,2.6732253081215745e-05,4.031725480812244e-05,0.00010961576099260372,0.00010443974791157346
230,2.6593624411537684e-05,4.0798333289925584e-05,0.00010718213828077654,0.00010858561402598683
231,2.686307716581492e-05,4.4276240189971686e-05,0.0001058499168436493,0.00010539403368826382
232,2.6725906953800892e-05,3.7239860550751196e-05,0.00010598490262461316,0.0001061522615110824
233,2.645391630229427e-05,4.103200556598425e-05,0.00010489270358681991,0.0001066967278557758
234,2.6755408555031586e-05,4.3852172334132214e-05,0.00010505009382978139,0.00010467140600667335
235,2.6431835584899793e-05,3.508197649073107e-05,0.00010727898093111495,0.0001005043251587687
236,2.637934454539707e-05,3.9358935842196493e-05,0.00011197367618666889,9.949622625964157e-05
237,2.6716121403839394e-05,4.506056197547318e-05,0.0001083263949051762,0.00010212136140370813
238,2.8046738884642654e-05,4.09735582182363e-05,0.00011022851710382058,0.00010060552169586747
239,2.6512645515708126e-05,4.080774474109953e-05,0.0001221426454367501,0.00010351006662508902
240,2.7923816228721185e-05,3.914959779649507e-05,0.00010875016301704503,0.00010028490130655252
241,2.6850032775740986e-05,3.991763745803977e-05,0.00011709772035584905,9.665400858256572e-05
242,2.6321985357618203e-05,3.986998637209091e-05,0.0001098262547105928,0.00013613872859143437
243,2.6343962719230797e-05,4.114605186399646e-05,0.00011392046099752396,0.00010244050449378286
244,2.6655944013569018e-05,4.1783997683244074e-05,0.00010593872301588772,0.00010604394041225672
245,2.617375462979094e-05,3.834420336855916e-05,0.00010490226175625647,0.00010964602384214791
246,2.610858326441112e-05,4.4600585449818304e-05,0.00010450135380895965,0.00010952917727991007
247,2.5986836298723586e-05,4.320560485491744e-05,0.00010405921089617723,0.00010514272519055969
248,2.6009679926403036e-05,4.1991418094347376e-05,0.00010457733460193417,0.00010922038787752032
249,3.067756711187141e-05,3.7645934263799485e-05,0.0001039872081822185,0.00011908809728293608
250,2.7885578433421534e-05,4.761372348674251e-05,0.00010363553239240092,0.0001034192257345869
251,2.977343642393073e-05,3.9272873506818614e-05,0.00010339501854074551,0.00010533407000296463
252,2.6926798585597142e-05,3.886379524304245e-05,0.00010338844707061396,0.00010485419289370139
253,2.6880350243967496e-05,4.160916978435125e-05,0.00010725268864855899,0.00010648655174568725
254,2.6579822291781193e-05,3.4101164671413316e-05,0.0001114320617672199,0.00010243408961776787
255,2.5891573291144252e-05,3.997924495007073e-05,0.00011316926694798996,0.0001008472830178037
256,2.578979117126276e-05,4.017493616769431e-05,0.00011521002184892302,9.978886681402891e-05
257,2.5944414184617204e-05,3.789739835505875e-05,0.0001074614008544234,0.00010083975492027373
258,2.5891085324625007e-05,3.907701892995437e-05,0.00010463082404822169,0.00010050256969407201
259,2.581477322700422e-05,3.764926364405815e-05,0.00010764288764632978,9.75542984983454e-05
260,2.5899515611909712e-05,4.046132408592921e-05,0.00011890685530808655,9.43641664959544e-05
261,2.563586660964062e-05,3.7916100994222616e-05,0.00010853649655473419,9.583683458913583e-05
262,2.576794157104402e-05,3.824481525673316e-05,0.00010487786416964626,9.568028774363204e-05
263,2.5504627539190973e-05,3.9036179749438394e-05,0.00010384366605801549,9.813950614793262e-05
264,2.5721039984488437e-05,4.029195371493608e-05,0.00010333076894901792,9.673410428289432e-05
265,2.5701056205113135e-05,4.104786141677043e-05,0.00010321563647200832,0.00010019358551989381
266,2.5742295935908552e-05,3.9786102906173954e-05,0.00010314137999969274,0.00010333711795213346
267,2.5688407641202944e-05,3.964799928396063e-05,0.00010386407802544154,9.95744180377537e-05
268,2.5441185047866735e-05,3.9389630308925494e-05,0.00010491298279850535,0.00010072641956727378
269,2.5590026317979853e-05,3.693899592550364e-05,0.00010900236990165574,0.00010036134825405988
270,2.55997778799736e-05,3.979447284599211e-05,0.00010684521500311932,9.807918118335343e-05
271,2.5527031971376455e-05,3.7145555674774536e-05,0.0001035590551474246,9.595787672039408e-05
272,3.42131941287842e-05,3.95543572896993e-05,0.00010327877119598473,9.399316149938386e-05
273,2.7078091727805423e-05,3.959567192606091e-05,0.0001042655366692398,0.000113204232408092
274,2.6185781084250617e-05,4.298513305492144e-05,0.00010342161588509978,9.764267060046013e-05
275,2.7890027751850262e-05,3.875951663828276e-05,0.00010897653604507727,9.92170637171232e-05
276,2.60545116286382e-05,3.872153921782648e-05,0.00010467016191954084,9.50602523237019e-05
277,2.61391299906253e-05,3.7880960847430215e-05,0.0001028521717407327,9.841905823402788e-05
278,2.5944148210177676e-05,3.840799497713586e-05,0.00010195071563074578,9.665451985851038e-05
279,2.534171326562038e-05,3.735777318070177e-05,0.00010295793390214995,9.700155239373159e-05
280,2.5781415810423276e-05,4.011039709439501e-05,0.00010407507313414107,9.900575661539243e-05
281,2.553136397001349e-05,3.998584137522042e-05,0.00010376986565410457,9.459193097427487e-05
282,2.606429766600846e-05,4.1877814650293796e-05,0.0001052965568133055,9.926339575590995e-05
283,2.6048110785821094e-05,3.944416081279857e-05,0.00010271300271094267,9.616295784116328e-05
284,2.556605672580994e-05,3.970553762673472e-05,0.00010242125874010627,9.82952531977879e-05
285,2.5466346560479902e-05,3.718436094529282e-05,0.0001016242110975901,9.801186668202997e-05
286,2.5171133534536114e-05,3.5850844212221163e-05,0.00010205347280134447,9.781226169882127e-05
287,2.5258052209617303e-05,3.735502538732432e-05,0.00010817241525718443,9.986676097749016e-05
288,2.502162243413722e-05,3.7789914970814534e-05,0.00010679487488801622,0.00010180424075000561
289,2.5324185684721115e-05,4.255194653524086e-05,0.00010330886772720601,0.00010304143506800756
290,2.5173424486367054e-05,3.9948996485551245e-05,0.00011768358601136887,0.00010259906412102282
291,2.5216918316871077e-05,4.1097486176183266e-05,0.00010829996917586691,0.00010655591652791302
292,2.4943565563890487e-05,3.496713501450498e-05,0.00010541944517659715,9.7199202243176e-05
293,2.4998369930803746e-05,3.87302685479741e-05,0.00010871293805942834,9.849465711270638e-05
294,2.5232945507878207e-05,3.4613672631586756e-05,0.00010848791872534261,9.048526897878709e-05
295,2.5732252390941704e-05,3.994527336404784e-05,0.00010282711187938837,9.490934966239505e-05
296,2.5333869326052523e-05,3.903364729642188e-05,0.00010435810995837101,9.813224628137854e-05
297,2.4955516469991927e-05,3.5236344536735065e-05,0.00010520034141961469,9.707138059848848e-05
298,2.5094075729144778e-05,3.723352319166924e-05,0.0001098042315453572,8.914590930194558e-05
299,2.6488056421975827e-05,5.5048958809213495e-05,0.00010277232424373603,9.458630050245959e-05
300,2.8287181215076475e-05,3.806479855064446e-05,0.0001017598010675706,9.337232852256141e-05
301,2.5154835836690445e-05,3.8297653400849624e-05,0.00010889894702158317,9.763866350672637e-05
302,2.5262991665292966e-05,3.642308918362967e-05,0.0001048937222412098,9.525846438079428e-05
303,2.6598132927519352e-05,4.975088547955518e-05,0.00011232161410569145,0.0001920764286926267
304,2.812453374504279e-05,3.7030692790442394e-05,0.0001275927205108283,9.980581391853496e-05
305,2.573175388734848e-05,3.7710927454799486e-05,0.00011010419450295106,9.66376985441177e-05
306,2.505775424671901e-05,3.247465463993229e-05,0.00010509752352119101,9.354245496349625e-05
307,2.535281642718795e-05,3.956700626216704e-05,0.00010451082684156256,9.628437650322806e-05
308,2.520263201931912e-05,3.5944930109858084e-05,0.00010185242998322691,9.35976292496959e-05
309,2.5012417403086748e-05,3.547832350774955e-05,0.00010148688816929147,9.115247834975329e-05
310,2.4786879726105435e-05,3.312140240898141e-05,0.00010092484936451112,9.64504472974043e-05
311,2.487393210193262e-05,3.6943970581677815e-05,0.00010073466642123034,9.281400847472608e-05
